,year,caseID,gender,socialClassSelf,interestElections,wealthPrcnt,partyID,yrsEdu,voteHouseParty,approveOfConservatives,approveOfLiberals,approveOfBusiness,approveOfUnions,approveOfCongress,approveOfMiddleClass,approveOfIllegalAliens,votedForCong,isRepublican,isDemocrat
54507,2012,5695,F,5,1,98,-3,14,0,40,60,50,30,40,97,50,1,0,1
54508,2012,5696,M,5,1,50,3,16,0,70,40,85,30,40,85,60,1,1,0
54509,2012,5697,M,1,2,28,-1,14,,50,0,97,97,50,30,97,0,0,1
54510,2012,5698,F,2,2,8,-2,16,,,,,,,,,0,0,1
54511,2012,5699,M,1,2,8,-1,14,,,,,,,,,0,0,1
54512,2012,5700,M,1,2,8,-2,10,,50,50,50,50,50,50,50,0,0,1
54513,2012,5701,F,2,2,50,-3,12,0,97,50,0,0,70,97,85,1,0,1
54514,2012,5702,F,2,1,28,2,16,0,50,60,40,50,40,70,40,1,1,0
54515,2012,5703,M,4,2,98,2,14,0,70,30,40,30,0,85,30,1,1,0
54516,2012,5704,M,2,1,28,-3,12,,45,80,45,60,45,90,85,0,0,1
54517,2012,5705,F,4,1,98,-2,12,0,50,85,85,97,85,97,60,1,0,1
54518,2012,5706,M,1,1,8,-2,14,0,15,70,50,70,70,85,85,1,0,1
54519,2012,5707,F,5,2,75,2,14,,65,65,55,50,65,75,60,0,1,0
54520,2012,5708,F,5,2,75,-3,16,0,30,60,50,30,30,97,70,1,0,1
54521,2012,5709,M,5,1,8,0,14,0,50,50,40,97,40,70,60,1,0,0
54522,2012,5710,M,4,2,8,-3,16,,50,60,50,70,60,70,,0,0,1
54523,2012,5711,F,5,2,75,0,16,,,,,,,,,0,0,0
54524,2012,5712,F,2,2,28,0,12,1,50,50,50,30,0,50,0,1,0,0
54525,2012,5713,M,1,2,75,-3,12,0,50,60,85,15,85,70,85,1,0,1
54526,2012,5714,F,2,2,50,-3,14,0,50,60,60,85,60,85,60,1,0,1
54527,2012,5715,M,5,2,8,1,14,,,,,,,,,0,1,0
54528,2012,5716,F,5,1,75,-3,14,0,50,40,30,97,0,90,0,1,0,1
54529,2012,5717,F,5,2,75,2,16,0,30,50,15,50,15,75,70,1,1,0
54530,2012,5718,F,6,1,75,2,14,1,70,40,40,40,50,50,40,1,1,0
54531,2012,5719,M,6,1,8,-2,12,,,,,,,,,0,0,1
54532,2012,5720,M,1,2,28,1,,1,95,0,85,0,2,85,0,1,1,0
54533,2012,5721,M,5,2,75,-3,16,0,40,85,50,80,60,70,85,1,0,1
54534,2012,5722,F,4,2,28,-2,14,1,60,60,70,30,50,60,70,1,0,1
54535,2012,5723,M,5,2,8,1,14,1,85,0,30,30,30,85,30,1,1,0
54536,2012,5724,M,2,2,28,-3,14,0,75,60,75,90,75,97,60,1,0,1
54537,2012,5725,F,2,1,8,-3,16,0,50,97,50,97,85,97,85,1,0,1
54538,2012,5726,F,1,1,50,-3,12,0,60,60,60,85,60,85,60,1,0,1
54539,2012,5727,M,6,1,75,1,16,1,15,0,60,15,0,97,5,1,1,0
54540,2012,5728,F,4,2,28,3,12,,70,40,50,50,50,60,15,0,1,0
54541,2012,5729,F,6,2,75,-1,16,0,30,65,50,10,40,95,40,1,0,1
54542,2012,5730,M,5,2,75,3,16,1,80,0,70,60,60,95,30,1,1,0
54543,2012,5731,F,1,1,50,-2,10,,30,70,30,50,30,85,60,0,0,1
54544,2012,5732,M,5,1,50,0,14,1,70,70,55,35,55,70,85,1,0,0
54545,2012,5734,M,5,2,75,3,14,,50,0,60,10,40,90,20,0,1,0
54546,2012,5735,M,5,2,28,0,14,1,40,60,40,40,30,70,40,1,0,0
54547,2012,5736,F,2,2,28,-2,14,,50,40,40,80,70,80,60,0,0,1
54548,2012,5737,F,2,1,28,0,14,,50,50,50,50,50,50,50,0,0,0
54549,2012,5738,F,2,2,50,-1,12,,30,60,15,60,30,85,40,0,0,1
54550,2012,5739,M,4,1,75,3,16,1,70,0,60,0,15,50,40,1,1,0
54551,2012,5740,M,5,2,8,-3,10,0,50,70,50,97,70,85,50,1,0,1
54552,2012,5741,M,2,2,75,-3,14,0,50,50,50,70,40,85,50,1,0,1
54553,2012,5742,M,5,2,75,-3,16,0,15,85,30,97,15,70,30,1,0,1
54554,2012,5743,M,5,2,75,2,16,1,85,15,40,30,40,60,15,1,1,0
54555,2012,5744,F,1,1,50,3,14,0,97,15,60,65,40,97,40,1,1,0
54556,2012,5745,F,6,1,75,3,14,1,85,50,85,15,60,70,60,1,1,0
54557,2012,5746,F,5,1,50,2,16,1,90,15,85,20,50,90,20,1,1,0
54558,2012,5747,F,5,2,8,-1,16,,,,,,,,,0,0,1
54559,2012,5748,M,5,2,75,1,14,1,80,50,80,70,70,75,50,1,1,0
54560,2012,5749,M,2,2,28,-3,12,0,30,97,30,80,50,55,50,1,0,1
54561,2012,5750,F,1,2,8,-3,12,,,,,,,,,0,0,1
54562,2012,5751,M,4,1,50,-2,14,0,15,85,30,60,30,85,40,1,0,1
54563,2012,5752,F,3,2,50,0,14,0,45,80,65,60,70,60,70,1,0,0
54564,2012,5753,M,3,1,8,-3,10,,60,0,50,50,50,50,60,0,0,1
54565,2012,5754,F,2,1,50,2,16,,85,40,30,15,30,85,30,0,1,0
54566,2012,5755,F,2,1,50,-2,12,,,,,,,,,0,0,1
54567,2012,5756,M,5,2,28,1,16,1,65,15,65,20,15,70,15,1,1,0
54568,2012,5757,F,1,1,8,-1,14,,40,40,40,50,15,70,15,0,0,1
54569,2012,5758,F,5,2,50,3,14,1,90,40,90,1,1,90,5,1,1,0
54570,2012,5759,F,2,1,8,-2,14,,15,60,15,50,15,80,15,0,0,1
54571,2012,5760,F,5,2,75,2,14,1,90,15,80,0,40,80,0,1,1,0
54572,2012,5761,M,5,2,50,2,12,,70,20,40,30,40,80,15,0,1,0
54573,2012,5762,F,4,2,8,3,12,1,85,30,70,30,15,70,30,1,1,0
54574,2012,5763,F,5,2,75,-1,16,0,70,60,40,40,40,80,40,1,0,1
54575,2012,5764,F,3,1,28,1,16,1,60,30,60,40,30,60,30,1,1,0
54576,2012,5765,M,5,2,75,3,16,1,70,15,85,15,15,85,40,1,1,0
54577,2012,5766,F,5,2,75,-3,16,0,40,70,30,60,40,85,60,1,0,1
54578,2012,5767,M,5,1,28,-2,14,,0,0,50,30,0,85,50,0,0,1
54579,2012,5768,F,3,2,50,-1,16,0,30,60,15,60,15,80,75,1,0,1
54580,2012,5769,F,5,2,28,-3,14,0,50,80,50,78,60,75,55,1,0,1
54581,2012,5770,F,5,2,75,0,16,,50,50,50,50,50,85,50,0,0,0
54582,2012,5771,F,1,2,8,0,14,,50,50,50,60,50,97,50,0,0,0
54583,2012,5772,F,1,2,50,-1,16,0,50,70,50,60,50,60,70,1,0,1
54584,2012,5773,M,2,1,75,1,16,,50,40,50,40,70,60,30,0,1,0
54585,2012,5774,F,5,2,75,0,14,,30,50,40,30,15,97,60,0,0,0
54586,2012,5775,F,2,2,8,-2,12,,50,50,50,50,50,65,0,0,0,1
54587,2012,5776,M,5,2,50,3,14,1,85,0,60,15,30,60,60,1,1,0
54588,2012,5777,M,2,1,50,3,12,,50,50,15,50,30,80,0,0,1,0
54589,2012,5778,F,5,2,28,2,12,1,70,70,15,40,15,85,0,1,1,0
54590,2012,5779,M,2,2,50,3,14,,70,0,50,50,15,60,30,0,1,0
54591,2012,5780,F,1,1,8,-2,14,,50,50,20,40,20,50,50,0,0,1
54592,2012,5781,F,1,1,8,0,12,,0,0,0,0,0,0,0,0,0,0
54593,2012,5782,M,5,2,75,-2,16,0,0,70,40,85,0,85,70,1,0,1
54594,2012,5783,M,5,1,75,2,12,1,70,0,90,40,30,85,40,1,1,0
54595,2012,5784,M,2,1,50,-2,16,0,70,60,85,15,50,80,0,1,0,1
54596,2012,5785,M,2,1,28,-1,14,,10,60,30,50,70,40,85,0,0,1
54597,2012,5786,F,1,1,50,-1,14,1,50,50,50,0,60,85,30,1,0,1
54598,2012,5787,M,5,2,75,-2,14,1,97,15,70,30,30,97,0,1,0,1
54599,2012,5788,M,2,1,28,2,16,,70,15,75,45,68,78,45,0,1,0
54600,2012,5789,F,4,2,,3,12,1,97,0,40,50,30,85,0,1,1,0
54601,2012,5790,M,2,2,8,3,12,,,,,,,,,0,1,0
54602,2012,5791,F,1,2,28,-2,12,,30,70,60,97,60,60,97,0,0,1
54603,2012,5792,F,1,1,50,-3,14,,50,50,40,70,35,85,40,0,0,1
54604,2012,5793,F,2,1,8,-3,14,,0,90,15,97,45,97,50,0,0,1
54605,2012,5794,M,5,1,75,2,14,1,60,60,70,50,40,60,50,1,1,0
54606,2012,5795,F,5,1,75,-2,16,0,40,60,15,15,30,70,15,1,0,1
54607,2012,5796,M,5,2,75,1,12,1,70,0,60,50,0,70,0,1,1,0
54608,2012,5797,M,2,2,8,-3,12,,2,65,17,50,12,53,3,0,0,1
54609,2012,5798,F,5,1,50,-2,12,,40,60,50,40,50,70,40,0,0,1
54610,2012,5799,M,2,2,75,2,14,1,50,50,30,30,40,60,30,1,1,0
54611,2012,5800,M,2,2,50,3,12,1,97,0,97,0,0,97,20,1,1,0
54612,2012,5801,M,1,2,8,2,14,1,97,1,97,1,10,50,80,1,1,0
54613,2012,5802,M,5,1,50,-2,16,0,40,50,40,30,40,70,40,1,0,1
54614,2012,5803,F,5,1,75,3,16,1,70,40,50,20,40,85,30,1,1,0
54615,2012,5804,F,5,2,75,0,16,,,,,,,,,0,0,0
54616,2012,5805,M,5,1,50,2,16,,60,40,90,60,15,90,50,0,1,0
54617,2012,5806,F,2,2,50,2,12,1,85,0,85,70,0,85,0,1,1,0
54618,2012,5807,M,5,2,8,1,12,,50,50,40,50,40,75,50,0,1,0
54619,2012,5808,M,2,1,75,-3,12,0,50,50,50,97,70,97,85,1,0,1
54620,2012,5809,F,1,1,50,0,16,0,70,50,50,60,60,70,85,1,0,0
54621,2012,5810,F,5,1,,,12,1,50,50,50,50,15,50,30,1,0,0
54622,2012,5812,F,1,2,50,1,14,,55,40,50,40,45,70,45,0,1,0
54623,2012,5813,F,5,1,28,2,16,1,60,30,15,40,50,50,50,1,1,0
54624,2012,5814,F,2,2,50,3,12,1,90,30,40,50,30,80,15,1,1,0
54625,2012,5815,M,2,1,50,-3,14,0,50,80,30,95,50,75,50,1,0,1
54626,2012,5816,F,5,1,50,2,16,0,70,40,70,5,40,85,20,1,1,0
54627,2012,5817,M,2,2,50,-2,12,0,50,50,50,97,40,85,40,1,0,1
54628,2012,5818,F,4,1,50,-2,14,0,50,30,50,85,15,70,0,1,0,1
54629,2012,5819,F,5,1,50,-2,14,0,50,50,50,85,50,85,50,1,0,1
54630,2012,5820,F,5,2,50,-3,16,0,0,97,0,90,70,90,97,1,0,1
54631,2012,5821,F,5,2,50,1,14,1,90,0,70,0,40,50,15,1,1,0
54632,2012,5822,F,5,1,28,0,10,,70,60,70,85,85,60,85,0,0,0
54633,2012,5823,M,1,1,8,0,12,,0,70,85,85,50,85,0,0,0,0
54634,2012,5824,F,4,2,50,-1,16,0,20,60,40,40,50,70,30,1,0,1
54635,2012,5825,M,2,2,50,-3,12,0,40,85,97,70,70,97,85,1,0,1
54636,2012,5826,M,5,2,28,1,12,1,97,0,60,0,30,97,0,1,1,0
54637,2012,5827,M,5,2,50,3,12,1,85,0,60,15,0,70,40,1,1,0
54638,2012,5828,F,2,1,75,3,12,1,85,30,70,15,50,85,30,1,1,0
54639,2012,5829,M,3,1,50,-1,14,,70,60,40,0,40,97,70,0,0,1
54640,2012,5830,M,2,1,50,-2,12,1,50,30,15,85,40,85,0,1,0,1
54641,2012,5831,F,1,2,,0,12,,85,,85,85,85,85,97,0,0,0
54642,2012,5832,F,6,2,75,2,16,,,,,,,,,0,1,0
54643,2012,5833,F,6,2,98,3,16,1,70,15,60,60,30,50,30,1,1,0
54644,2012,5834,M,2,1,75,0,14,,75,60,70,60,65,97,60,0,0,0
54645,2012,5835,F,5,2,28,3,16,1,97,0,70,15,30,60,0,1,1,0
54646,2012,5836,M,5,2,50,3,14,1,85,0,70,0,0,85,0,1,1,0
54647,2012,5837,F,6,1,75,3,16,1,75,50,75,10,40,75,25,1,1,0
54648,2012,5838,F,5,2,75,3,16,1,85,0,15,0,0,70,40,1,1,0
54649,2012,5839,M,2,1,50,2,12,,25,50,20,50,30,55,50,0,1,0
54650,2012,5840,F,2,2,28,-3,14,,50,50,85,70,50,50,40,0,0,1
54651,2012,5841,F,2,2,50,0,12,,15,0,50,50,30,70,70,0,0,0
54652,2012,5842,F,2,2,50,-1,16,1,45,40,40,55,10,75,5,1,0,1
54653,2012,5843,F,5,2,75,-1,16,,40,40,50,30,40,85,30,0,0,1
54654,2012,5844,M,5,2,75,-3,16,0,15,30,30,30,40,85,40,1,0,1
54655,2012,5845,M,1,1,8,-2,12,,50,50,50,50,50,50,0,0,0,1
54656,2012,5846,M,2,1,28,-1,14,0,40,50,50,70,40,80,30,1,0,1
54657,2012,5847,F,5,2,75,-3,14,,40,60,50,50,40,60,30,0,0,1
54658,2012,5848,M,4,2,75,2,16,1,70,50,70,0,30,70,50,1,1,0
54659,2012,5849,F,3,2,75,-3,14,,50,50,70,70,60,85,30,0,0,1
54660,2012,5850,M,1,1,50,-1,16,,60,40,40,50,30,50,60,0,0,1
54661,2012,5851,M,5,2,75,-1,16,,50,15,50,30,0,70,60,0,0,1
54662,2012,5852,M,5,1,50,2,14,1,79,40,72,85,50,95,12,1,1,0
54663,2012,5853,F,4,2,8,0,12,,0,0,0,0,0,0,50,0,0,0
54664,2012,5854,F,1,2,8,-1,14,,40,70,0,70,0,97,0,0,0,1
54665,2012,5855,M,1,1,8,1,12,,30,30,50,30,30,50,45,0,1,0
54666,2012,5856,F,5,1,75,-3,16,0,10,75,50,60,10,85,50,1,0,1
54667,2012,5857,M,5,2,50,-3,12,0,50,50,50,50,50,97,40,1,0,1
54668,2012,5858,M,5,2,50,-3,14,0,0,79,77,80,30,97,70,1,0,1
54669,2012,5859,M,4,2,8,-1,12,1,0,0,0,0,0,0,50,1,0,1
54670,2012,5860,M,1,1,50,2,12,1,70,50,50,50,60,85,43,1,1,0
54671,2012,5861,F,5,2,50,-3,16,0,0,30,0,60,0,65,0,1,0,1
54672,2012,5862,F,5,2,75,-3,16,0,30,97,30,97,0,97,70,1,0,1
54673,2012,5863,M,2,1,28,0,12,,50,50,70,70,50,70,97,0,0,0
54674,2012,5864,M,5,2,50,-2,16,0,40,60,50,60,40,60,35,1,0,1
54675,2012,5865,F,5,1,50,-2,16,0,30,70,20,50,30,50,45,1,0,1
54676,2012,5866,M,2,1,28,0,12,,50,50,60,50,50,70,70,0,0,0
54677,2012,5867,F,5,1,,0,12,,50,50,30,50,40,70,50,0,0,0
54678,2012,5868,F,2,1,50,-2,16,,55,60,60,60,30,80,30,0,0,1
54679,2012,5869,M,1,1,8,-2,14,0,50,75,0,50,50,97,0,1,0,1
54680,2012,5870,M,5,2,75,3,14,1,97,30,90,30,15,97,30,1,1,0
54681,2012,5871,M,5,2,,3,12,,,,,,,,,0,1,0
54682,2012,5872,M,2,1,8,0,12,,50,15,0,0,0,60,15,0,0,0
54683,2012,5873,F,2,1,8,-1,10,,30,50,0,50,0,60,50,0,0,1
54684,2012,5874,F,1,2,8,-3,12,,45,50,55,50,50,40,55,0,0,1
54685,2012,5875,F,2,2,50,-3,14,0,50,49,39,85,49,75,50,1,0,1
54686,2012,5876,F,2,2,8,0,12,,50,60,40,65,60,50,40,0,0,0
54687,2012,5877,F,5,1,75,0,16,0,30,60,30,40,40,60,15,1,0,0
54688,2012,5878,M,5,1,8,0,,,60,50,40,70,50,60,50,0,0,0
54689,2012,5879,F,6,2,98,-2,14,,40,70,30,70,15,97,50,0,0,1
54690,2012,5880,M,5,1,8,2,12,1,97,0,50,79,75,80,0,1,1,0
54691,2012,5881,M,1,2,28,-3,12,0,97,97,85,95,97,97,85,1,0,1
54692,2012,5882,M,5,1,50,2,16,1,60,40,50,30,60,30,40,1,1,0
54693,2012,5883,M,1,2,28,-1,12,,50,50,35,50,50,80,60,0,0,1
54694,2012,5884,F,4,2,75,3,14,1,97,0,85,0,85,97,0,1,1,0
54695,2012,5885,M,5,1,8,1,16,,85,85,15,50,70,97,40,0,1,0
54696,2012,5886,F,4,2,50,0,12,1,50,50,85,70,50,85,15,1,0,0
54697,2012,5887,M,4,2,75,-2,12,,0,50,0,0,50,97,0,0,0,1
54698,2012,5888,F,2,1,,-3,16,0,0,85,40,50,50,85,50,1,0,1
54699,2012,5889,F,5,2,28,-2,12,,,,,,,,,0,0,1
54700,2012,5890,M,1,2,8,2,14,,50,85,0,97,50,97,50,0,1,0
54701,2012,5891,M,2,1,50,-3,14,,,,,,,,,0,0,1
54702,2012,5892,F,2,2,75,-3,16,0,40,40,0,60,50,50,60,1,0,1
54703,2012,5893,F,5,1,98,2,14,1,55,15,50,0,45,55,0,1,1,0
54704,2012,5894,F,4,2,8,0,12,0,60,15,70,40,15,97,15,1,0,0
54705,2012,5895,M,2,1,75,-2,16,1,55,35,40,40,40,60,30,1,0,1
54706,2012,5896,F,5,2,75,1,16,,65,30,50,25,50,97,80,0,1,0
54707,2012,5897,M,5,2,75,2,12,1,50,40,60,50,40,60,50,1,1,0
54708,2012,5898,M,2,2,8,-1,12,0,70,85,85,85,0,97,90,1,0,1
54709,2012,5899,F,2,2,50,3,12,1,97,15,0,0,30,97,0,1,1,0
54710,2012,5900,F,6,2,98,0,16,0,10,55,35,40,0,60,45,1,0,0
54711,2012,5901,M,5,2,75,2,14,1,60,15,30,0,0,70,30,1,1,0
54712,2012,5902,F,5,1,28,2,16,1,90,15,60,50,30,60,75,1,1,0
54713,2012,5903,M,3,2,8,2,12,,0,0,97,0,0,0,0,0,1,0
54714,2012,5904,M,2,2,8,-3,12,0,30,40,0,30,50,97,85,1,0,1
54715,2012,5905,M,2,2,50,0,16,,50,50,50,97,50,97,2,0,0,0
54716,2012,5906,F,2,2,50,0,12,0,15,40,60,60,0,85,40,1,0,0
54717,2012,5907,M,5,2,50,-3,14,0,85,0,50,85,60,70,0,1,0,1
54718,2012,5908,M,5,2,50,2,14,,40,70,60,50,60,60,10,0,1,0
54719,2012,5909,M,4,2,8,0,12,,50,50,50,50,50,50,50,0,0,0
54720,2012,5910,F,5,2,75,-3,16,0,50,70,80,30,85,70,75,1,0,1
54721,2012,5911,F,5,1,75,-1,14,0,60,60,15,40,50,70,40,1,0,1
54722,2012,5912,F,5,2,98,0,16,,50,50,70,40,30,50,70,0,0,0
54723,2012,5913,F,4,2,8,-1,14,,60,40,40,40,40,40,97,0,0,1
54724,2012,5914,M,4,1,8,2,12,,50,60,30,40,30,15,15,0,1,0
54725,2012,5915,F,2,1,50,3,12,1,60,30,40,50,40,70,60,1,1,0
54726,2012,5916,F,5,1,50,0,10,,97,85,97,97,85,97,97,0,0,0
54727,2012,5917,F,2,2,50,2,,1,60,40,60,50,70,85,15,1,1,0
54728,2012,5918,F,5,2,28,-3,14,0,30,85,40,85,30,97,85,1,0,1
54729,2012,5919,F,2,1,28,-1,12,,,,,,,,,0,0,1
54730,2012,5920,M,5,1,50,1,14,1,80,0,60,10,2,80,0,1,1,0
54731,2012,5921,F,1,2,28,-3,14,0,50,50,50,50,50,40,15,1,0,1
54732,2012,5922,M,2,1,50,-3,12,,35,70,45,50,15,50,50,0,0,1
54733,2012,5923,M,2,1,75,-1,16,0,40,70,15,70,30,80,50,1,0,1
54734,2012,5924,M,2,2,28,2,16,1,25,25,45,25,45,54,0,1,1,0
54735,2012,5925,F,1,2,50,-2,12,0,0,85,50,50,50,50,97,1,0,1
54736,2012,5926,F,5,1,75,-2,16,,,,,,,,,0,0,1
54737,2012,5927,F,5,2,50,-1,14,1,70,60,70,40,60,97,30,1,0,1
54738,2012,5928,M,4,1,28,-2,14,,50,30,40,50,30,70,50,0,0,1
54739,2012,5929,F,6,1,50,2,12,1,60,30,60,50,50,85,15,1,1,0
54740,2012,5930,F,3,1,8,-1,16,0,40,70,15,50,15,85,60,1,0,1
54741,2012,5931,M,1,2,,,14,1,97,0,97,15,70,97,,1,0,0
54742,2012,5932,F,5,2,50,1,12,1,50,50,70,15,50,50,50,1,1,0
54743,2012,5933,F,5,1,8,-3,16,0,50,50,50,50,50,50,50,1,0,1
54744,2012,5934,M,5,1,50,1,12,1,60,0,60,0,50,60,15,1,1,0
54745,2012,5935,F,5,1,75,3,16,,60,30,50,50,60,60,15,0,1,0
54746,2012,5936,F,5,2,75,-3,16,0,0,80,10,35,20,80,85,1,0,1
54747,2012,5937,F,3,2,8,-1,12,0,50,50,40,30,0,70,50,1,0,1
54748,2012,5938,F,2,2,50,-2,16,0,50,50,40,0,40,70,70,1,0,1
54749,2012,5939,F,5,2,50,1,16,1,60,0,70,15,40,60,0,1,1,0
54750,2012,5940,F,4,2,50,2,16,0,30,60,97,60,15,97,50,1,1,0
54751,2012,5941,F,1,2,8,-3,14,,50,50,97,97,0,97,60,0,0,1
54752,2012,5942,F,1,2,8,-2,12,0,50,50,40,40,40,50,50,1,0,1
54753,2012,5943,M,2,1,8,0,12,,85,40,85,85,70,97,40,0,0,0
54754,2012,5944,F,2,1,28,3,14,,,,,,,,,0,1,0
54755,2012,5945,F,4,2,50,3,12,1,85,30,70,30,15,85,30,1,1,0
54756,2012,5946,F,1,2,28,3,12,,,,,,,,,0,1,0
54757,2012,5947,M,4,1,28,0,12,0,50,70,40,50,60,70,30,1,0,0
54758,2012,5948,M,5,2,98,0,16,0,15,30,30,30,40,97,50,1,0,0
54759,2012,5949,M,5,2,8,3,14,1,50,0,70,0,0,30,0,1,1,0
54760,2012,5950,F,2,1,75,3,14,1,75,0,50,0,15,50,0,1,1,0
54761,2012,5951,F,1,1,28,0,12,,70,60,70,70,50,85,70,0,0,0
54762,2012,5952,F,2,1,50,-2,14,0,50,50,40,70,60,60,40,1,0,1
54763,2012,5953,F,5,2,98,-1,14,,40,70,50,70,70,50,97,0,0,1
54764,2012,5954,M,1,1,8,0,14,,65,70,70,90,60,85,70,0,0,0
54765,2012,5955,F,1,1,28,-3,14,,50,15,3,86,60,85,15,0,0,1
54766,2012,5956,M,5,2,50,1,14,1,60,10,40,25,10,50,30,1,1,0
54767,2012,5957,F,5,1,50,-3,16,,,,,,,,,0,0,1
54768,2012,5958,F,5,2,50,3,16,,85,15,40,50,40,85,0,0,1,0
54769,2012,5959,M,4,1,8,0,12,,0,0,0,0,0,0,70,0,0,0
54770,2012,5960,F,2,1,28,3,14,0,85,20,60,30,30,80,0,1,1,0
54771,2012,5961,F,5,1,,-2,16,0,65,40,50,40,30,65,85,1,0,1
54772,2012,5962,M,5,2,28,-3,12,,50,50,15,50,85,85,0,0,0,1
54773,2012,5963,M,5,1,75,0,16,1,40,45,6,40,30,70,25,1,0,0
54774,2012,5964,M,5,2,50,-3,14,0,50,85,40,40,15,97,40,1,0,1
54775,2012,5965,F,2,2,50,0,14,1,60,40,30,30,40,60,50,1,0,0
54776,2012,5966,F,2,2,8,-3,12,,,,60,50,40,97,40,0,0,1
54777,2012,5967,F,2,1,75,3,14,1,97,50,70,40,40,97,15,1,1,0
54778,2012,5968,F,2,1,50,-1,14,,0,0,0,0,0,0,10,0,0,1
54779,2012,5969,F,2,2,28,-1,12,,50,60,50,50,50,85,,0,0,1
54780,2012,5970,F,2,1,8,-2,16,0,40,60,30,60,30,85,60,1,0,1
54781,2012,5971,F,2,2,50,-2,12,0,50,50,30,15,40,97,50,1,0,1
54782,2012,5972,F,5,2,75,-3,16,0,0,70,30,40,50,85,90,1,0,1
54783,2012,5973,M,2,1,75,2,16,0,70,15,75,40,45,80,15,1,1,0
54784,2012,5974,F,2,1,75,1,14,1,40,30,15,40,30,75,10,1,1,0
54785,2012,5975,F,5,1,75,-2,16,,50,60,50,60,50,50,0,0,0,1
54786,2012,5976,F,5,2,75,-3,14,,0,97,0,85,20,85,60,0,0,1
54787,2012,5977,F,5,2,50,-1,16,0,40,60,40,40,30,70,85,1,0,1
54788,2012,5978,F,2,1,50,2,14,,,,,,,,,0,1,0
54789,2012,5979,M,5,1,28,2,16,1,60,40,40,60,50,85,40,1,1,0
54790,2012,5980,F,2,1,50,0,16,1,50,0,15,50,15,70,50,1,0,0
54791,2012,5981,M,5,2,75,3,16,1,60,40,60,30,45,55,70,1,1,0
54792,2012,5982,F,5,2,50,-3,14,0,40,85,70,70,40,85,60,1,0,1
54793,2012,5983,M,3,2,8,2,10,,,,,,,,,0,1,0
54794,2012,5984,F,5,1,75,2,12,1,50,50,40,50,60,85,15,1,1,0
54795,2012,5985,M,2,1,75,3,14,1,80,30,90,50,80,80,50,1,1,0
54796,2012,5986,F,1,1,50,0,14,0,30,0,85,50,65,90,75,1,0,0
54797,2012,5987,M,5,2,50,3,16,1,95,0,85,50,25,90,15,1,1,0
54798,2012,5988,M,6,2,98,-1,16,0,15,80,14,51,2,50,50,1,0,1
54799,2012,5989,F,1,2,28,-1,12,,50,50,50,15,40,70,0,0,0,1
54800,2012,5990,F,2,2,28,1,16,0,60,60,30,50,30,60,50,1,1,0
54801,2012,5991,F,5,2,75,2,16,1,30,40,25,0,25,50,30,1,1,0
54802,2012,5992,F,2,2,75,-2,12,0,50,60,0,50,50,70,0,1,0,1
54803,2012,5993,M,5,2,28,-2,16,1,30,0,15,70,0,97,0,1,0,1
54804,2012,5994,M,5,1,50,2,16,,60,40,50,30,30,50,30,0,1,0
54805,2012,5995,M,1,2,50,1,14,0,70,15,85,15,40,85,0,1,1,0
54806,2012,5996,M,2,1,50,-2,12,,50,50,60,60,50,85,30,0,0,1
54807,2012,5997,M,5,2,50,-3,16,0,0,75,30,65,70,97,80,1,0,1
54808,2012,5998,M,2,2,50,3,14,1,85,50,70,50,50,85,50,1,1,0
54809,2012,5999,M,2,1,50,0,16,,60,50,65,50,45,85,10,0,0,0
54810,2012,6000,F,5,1,8,-2,14,,,,,,,,,0,0,1
54811,2012,6001,M,2,2,50,3,12,0,50,50,60,40,50,85,0,1,1,0
54812,2012,6002,F,4,2,8,2,12,,50,85,97,85,70,70,60,0,1,0
54813,2012,6003,F,5,2,50,-2,16,1,70,60,40,90,50,80,30,1,0,1
54814,2012,6004,M,2,2,50,3,16,1,70,30,60,0,0,97,0,1,1,0
54815,2012,6005,F,2,2,75,1,16,,,,,,,,,0,1,0
54816,2012,6006,M,5,2,50,-1,16,0,60,70,70,50,60,70,60,1,0,1
54817,2012,6007,F,2,2,28,3,16,1,50,50,97,50,80,97,80,1,1,0
54818,2012,6008,M,2,1,8,-1,14,0,15,60,30,70,3,63,55,1,0,1
54819,2012,6009,M,2,2,28,-2,16,0,45,55,40,10,30,51,5,1,0,1
54820,2012,6010,M,2,1,8,-1,12,1,75,80,15,65,50,65,30,1,0,1
54821,2012,6011,M,5,1,75,2,14,,50,40,60,40,0,60,40,0,1,0
54822,2012,6012,M,5,2,75,-3,14,,,,,,,,,0,0,1
54823,2012,6013,M,5,2,75,-3,16,0,25,50,25,60,20,60,50,1,0,1
54824,2012,6014,M,5,2,75,3,16,1,85,30,70,15,40,70,15,1,1,0
54825,2012,6015,M,5,1,75,-1,14,0,50,50,60,10,40,70,40,1,0,1
54826,2012,6016,M,2,2,8,1,14,,90,15,75,30,60,97,0,0,1,0
54827,2012,6017,M,2,1,75,3,16,1,85,40,70,35,70,80,55,1,1,0
54828,2012,6018,F,2,2,8,1,16,1,50,30,40,15,15,85,65,1,1,0
54829,2012,6019,F,1,1,28,2,14,,,,,,,,,0,1,0
54830,2012,6020,F,4,2,28,0,14,1,50,50,70,15,40,70,0,1,0,0
54831,2012,6021,F,1,2,8,-3,12,0,0,97,40,97,0,0,97,1,0,1
54832,2012,6022,F,5,1,28,0,14,,,,,,,,,0,0,0
